,Location,Happiness Score,Latitude,Longitude,Name,Out of Business,Price,Rating,Review Count,Category 0,Category 1,Category 2,Category 3
4834,"Dover, DE",,39.192971,-75.546556,Chick-fil-A,False,$,4.0,20,Fast Food,,,
4835,"Dover, DE",,39.1574440002441,-75.526481628418,Golden Fleece Tavern,False,$$,3.5,20,Bars,,,
4836,"Dover, DE",,39.1693708,-75.5472017,Great China Restaurant,False,$,4.0,16,Chinese,,,
4837,"Dover, DE",,39.1601028,-75.555809,Georgia Boy's Bagel Cafe,False,$,3.5,25,Bagels,Donuts,,
4838,"Dover, DE",,39.1880275920336,-75.5336593720276,Frankie's,False,$$,3.0,38,Italian,,,
4839,"Dover, DE",,39.170997,-75.518435,Red Lobster,False,$$,2.5,48,Seafood,American (Traditional),,
4840,"Dover, DE",,39.1596145629883,-75.5206069946289,Fraizer's Restaurant,False,$$,3.0,33,American (Traditional),,,
4841,"Dover, DE",,39.1794090270996,-75.5269241333008,Hibachi Japanese Steak House,False,$$,2.5,47,Japanese,,,
4842,"Dover, DE",,39.15133,-75.50578,Buffalo Wild Wings,False,$$,3.0,46,Chicken Wings,American (Traditional),Sports Bars,
4843,"Dover, DE",,39.15699,-75.54396,Happy Fortune,False,$$,3.5,16,Chinese,,,
4844,"Dover, DE",,39.1549055,-75.5270617,The Great Wall Kitchen,False,$,3.5,14,Chinese,,,
4845,"Dover, DE",,39.15946,-75.55171,Capriotti's Sandwich Shop,False,$,3.5,15,Sandwiches,,,
4846,"Moreno Valley, CA",,33.9107412076617,-117.174650185825,The Cupcake & Espresso Bar,False,$$,4.5,431,Cupcakes,Coffee & Tea,,
4847,"Moreno Valley, CA",,33.9167217,-117.2313135,"Big Guy's Pizza, Pasta And Sports Bar",False,$$,4.0,555,Pizza,Italian,Sports Bars,
4848,"Moreno Valley, CA",,33.93872,-117.232136,Chicago Pasta House,False,$$,4.0,504,Italian,,,
4849,"Moreno Valley, CA",,33.91905289132,-117.225982267898,Churrito Loco,False,$,4.0,287,Desserts,,,
4850,"Moreno Valley, CA",,33.9175773245658,-117.224307121414,Matsuri Japanese Restaurant,False,$$,3.5,556,Japanese,Sushi Bars,,
4851,"Moreno Valley, CA",,33.937525,-117.2236725,Mongolian BBQ,False,$,4.0,230,Mongolian,Barbeque,,
4852,"Moreno Valley, CA",,33.9167760313033,-117.228916858949,Pho Ha,False,$,3.5,396,Vietnamese,,,
4853,"Moreno Valley, CA",,33.9387957263419,-117.225996587204,Sizzler,False,$$,4.0,242,Steakhouses,Seafood,Salad,
4854,"Moreno Valley, CA",,33.9357913243934,-117.187791951971,China One,False,$,3.5,287,Chinese,Fast Food,,
4855,"Moreno Valley, CA",,33.903121,-117.225845,Steer'n Stein,False,$$,4.0,240,Steakhouses,American (Traditional),,
4856,"Moreno Valley, CA",,33.9258939155068,-117.226544469595,Taqueria 2 Potrillos,False,$,4.0,156,Mexican,,,
4857,"Moreno Valley, CA",,33.91639,-117.23148,Mi Sazon Sinaloense,False,$$,4.0,92,Seafood,Mexican,,
4858,"Moreno Valley, CA",,33.92614,-117.22694,Zapata's Mexican Restaurant,False,$$,3.5,190,Mexican,,,
4859,"Moreno Valley, CA",,33.9389494,-117.2299054,Mariscos Mazatlan,False,$$,3.5,137,Mexican,,,
4860,"Moreno Valley, CA",,33.9364,-117.18694,Menchies Frozen Yogurt,False,$,4.5,37,Ice Cream & Frozen Yogurt,,,
4861,"Moreno Valley, CA",,33.9393675956583,-117.23276318965,Brandon's Diner,False,$,3.0,318,Diners,American (Traditional),Mexican,
4862,"Moreno Valley, CA",,33.93852,-117.22711,Black Bear Diner,False,$$,4.0,144,Diners,Breakfast & Brunch,Burgers,
4863,"Moreno Valley, CA",,33.93618,-117.18842,Pokilicious,False,$$,4.0,75,Poke,Sushi Bars,Asian Fusion,
4864,"Moreno Valley, CA",,33.904453,-117.225234,Thai Dine,False,$,4.0,80,Thai,,,
4865,"Moreno Valley, CA",,33.9106990132624,-117.17412404716,Little Bambinos Pizza,False,$,3.5,153,Pizza,Italian,Chicken Wings,
4866,"Moreno Valley, CA",,33.937135,-117.225716,Margarita's Grill Restaurant & Catering,False,$$,3.5,89,Mexican,,,
4867,"Moreno Valley, CA",,33.937656,-117.2268308,Little Bambinos Pizza,False,$,3.5,149,Pizza,Chicken Wings,,
4868,"Moreno Valley, CA",,33.939325,-117.233169735131,Tijuana's Tacos,False,$,3.5,179,Mexican,,,
4869,"Moreno Valley, CA",,33.89901,-117.22541,Rene's Bar and Grill,False,$$,4.0,55,American (Traditional),Bars,,
4870,"Moreno Valley, CA",,33.94058,-117.22594,Carmina's Mexican Food,False,$,4.0,54,Mexican,,,
4871,"Moreno Valley, CA",,33.91746,-117.22572,Christy's Donuts,False,$,4.5,18,Donuts,Bakeries,Shaved Ice,
4872,"Moreno Valley, CA",,33.937747,-117.226879,Taco La Bufadora,False,$,3.5,65,Mexican,,,
4873,"Moreno Valley, CA",,33.93607,-117.18944,Chili's,False,$$,2.5,224,Bars,American (Traditional),Tex-Mex,
4874,"Moreno Valley, CA",,33.9043672361947,-117.225043103099,La Michoacana,False,$,4.0,35,Ice Cream & Frozen Yogurt,,,
4875,"Moreno Valley, CA",,33.911247,-117.175311,Cosmic Ice Cream,False,$$,4.5,19,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Desserts,
4876,"Moreno Valley, CA",,33.937641,-117.224328,Taqueria Guadalupana,False,$,4.0,31,Mexican,,,
4877,"Moreno Valley, CA",,33.935672,-117.178791,Starbucks,False,$,3.0,143,Coffee & Tea,,,
4878,"Moreno Valley, CA",,33.942366,-117.225569,Better Be Donuts,False,$,4.5,23,Donuts,Bagels,,
4879,"Moreno Valley, CA",,33.91769,-117.22442,El Ojo De Agua Taqueria,False,$,3.5,64,Mexican,,,
4880,"Moreno Valley, CA",,33.9356672911923,-117.178925377817,Ono Hawaiian Bbq,False,$,3.0,75,Hawaiian,Barbeque,Seafood,
4881,"Moreno Valley, CA",,33.93701,-117.22647,Juan Pollo Number 101,False,$,3.0,68,Mexican,,,
4882,"Moreno Valley, CA",,33.91804,-117.22707,Shanghai Express,False,$,3.5,43,Chinese,,,
4883,"Moreno Valley, CA",,33.9365489421129,-117.187771384073,Round Table Pizza,False,$$,3.0,96,Pizza,Buffets,,
4884,"Moreno Valley, CA",,33.9106,-117.17416,Ly's Express Chinese Food,False,$,4.0,26,Chinese,,,
4885,"Moreno Valley, CA",,33.911246,-117.1756515,Stater Bros. Markets,False,$$,3.5,44,Grocery,Butcher,Delis,
4886,"Moreno Valley, CA",,33.94433,-117.226083,Starbucks,False,$$,3.5,58,Coffee & Tea,,,
4887,"Moreno Valley, CA",,33.936244,-117.188051,Alberto's Mexican Food,False,$,2.5,124,Mexican,,,
4888,"Moreno Valley, CA",,33.93853,-117.22967,Shark Bar,False,$,3.5,34,Bars,,,
4889,"Moreno Valley, CA",,33.91804,-117.22707,Piara Pizza,False,$,3.5,21,Pizza,Chicken Wings,,
4890,"Moreno Valley, CA",,33.93648,-117.17916,Del Taco,False,$,3.0,43,Fast Food,,,
4891,"Moreno Valley, CA",,33.9168581131625,-117.229835806786,Wingstop,False,$$,1.5,343,Chicken Wings,,,
4892,"Moreno Valley, CA",,33.9272689819336,-117.226936340332,Family Fish Market,False,$,3.0,45,Seafood,Seafood Markets,,
4893,"Moreno Valley, CA",,33.9423699,-117.22557,Tooty Frooty,False,$,2.5,54,Juice Bars & Smoothies,Shaved Snow,Ice Cream & Frozen Yogurt,
4894,"Glendale, AZ",,33.61103,-112.20307,Tacos Tijuana,False,$,4.5,400,Food Trucks,Tacos,,
4895,"Glendale, AZ",,33.6386733385579,-112.170983787708,Mike and Ronda's The Place,False,$,4.0,698,Breakfast & Brunch,,,
4896,"Glendale, AZ",,33.63835,-112.18361,Tokyo Lobby Sushi and Grill,False,$$,4.0,354,Sushi Bars,,,
4897,"Glendale, AZ",,33.637163,-112.199739,Sushi Fix,False,$$,4.0,261,Sushi Bars,Japanese,,
4898,"Glendale, AZ",,33.6108749,-112.1851628,Nothing Bundt Cakes,False,$$,4.5,121,Bakeries,Desserts,Cupcakes,
4899,"Glendale, AZ",,33.6116400400251,-112.183522762537,Sushi Plus,False,$$,4.5,167,Sushi Bars,Japanese,,
4900,"Glendale, AZ",,33.6118475744164,-112.183581517241,Anaya's Fresh Mexican Restaurant,False,$$,4.0,198,Mexican,,,
4901,"Glendale, AZ",,33.61104,-112.20396,Union Coffee Company,False,$,4.5,137,Coffee & Tea,,,
4902,"Glendale, AZ",,33.59672,-112.2002,Lucky's Pizza,False,$,4.5,115,Pizza,Italian,Chicken Wings,
4903,"Glendale, AZ",,33.6130727273042,-112.185388617218,Pita Kabob Grill,False,$,4.0,154,Mediterranean,Sandwiches,,
4904,"Glendale, AZ",,33.6382712161089,-112.190577588544,Black Bear Diner,False,$$,4.0,333,Diners,Breakfast & Brunch,Burgers,
4905,"Glendale, AZ",,33.5966262817383,-112.203254699707,Casa De Falafel,False,$,5.0,117,Mediterranean,Vegan,Middle Eastern,
4906,"Glendale, AZ",,33.6371731776542,-112.201407500003,Bubble Cups,False,$,4.5,100,Bubble Tea,Juice Bars & Smoothies,Coffee & Tea,
4907,"Glendale, AZ",,33.611520847994,-112.170486563744,Bangkok Thai Bar-B-Q,False,$$,4.0,174,Thai,Asian Fusion,,
4908,"Glendale, AZ",,33.6128456478237,-112.185026191719,Yogurtini,False,$,4.5,74,Ice Cream & Frozen Yogurt,,,
4909,"Glendale, AZ",,33.6108749,-112.1842807,Phoenix Phresh,False,$,4.5,92,Juice Bars & Smoothies,Acai Bowls,Sandwiches,
4910,"Glendale, AZ",,33.63808,-112.18986,Ah-So,False,$$,4.0,202,Japanese,,,
4911,"Glendale, AZ",,33.5966969184563,-112.223317514024,Angry Crab Peoria,False,$$,4.5,608,Cajun/Creole,Seafood,American (Traditional),
4912,"Glendale, AZ",,33.6104049,-112.22248,Mucha Lucha Taco Shop,False,$,4.5,208,Mexican,,,
4913,"Glendale, AZ",,33.637659,-112.217436,Greek Wraps,False,$,4.5,622,Greek,Mediterranean,,
4914,"Glendale, AZ",,33.63865,-112.21527,Slapfish,False,$$,4.0,170,Seafood,Salad,Mexican,
4915,"Glendale, AZ",,33.6274827,-112.1855278,Ray's Pizza,False,$,4.0,130,Pizza,Italian,Sandwiches,
4916,"Glendale, AZ",,33.63862,-112.21729,Genghis Grill,False,$$,3.5,265,Mongolian,Asian Fusion,Chinese,
4917,"Glendale, AZ",,33.6368740352685,-112.183147672982,Vaigai,False,$$,4.0,91,Indian,Buffets,,
4918,"Glendale, AZ",,33.6386904,-112.2235687,Rock Bottom Restaurant & Brewery,False,$$,3.5,311,American (Traditional),Sandwiches,Beer Bar,
4919,"Glendale, AZ",,33.63781,-112.20461,Mixteca Mexican Food,False,$,3.5,244,Mexican,,,
4920,"Glendale, AZ",,33.6368603,-112.200806,Caramba Mexican Food,False,$,4.0,123,Mexican,,,
4921,"Glendale, AZ",,33.5969623980272,-112.169466018677,Jimbo's Bar & Grill,False,$,4.0,130,Sports Bars,American (Traditional),,
4922,"Glendale, AZ",,33.596616058315,-112.200465952277,Tropical Sno,False,$,5.0,23,Desserts,,,
4923,"Glendale, AZ",,33.6106051,-112.1855372,Pho Saigon Pearl,False,$,4.5,51,Vietnamese,Pan Asian,,
4924,"Glendale, AZ",,33.6384672630922,-112.179621457864,Outback Steakhouse,False,$$,3.5,199,Steakhouses,,,
4925,"Glendale, AZ",,33.6245113226435,-112.220756707636,Nagoya Sushi,False,$,4.5,185,Sushi Bars,,,
4926,"Glendale, AZ",,33.63873,-112.22835,Blaze Fast-Fired Pizza,False,$,4.0,87,Fast Food,Pizza,,
4927,"Glendale, AZ",,33.5824,-112.18088,Manuel's Mexican Restaurant & Cantina - Glendale,False,$$,3.5,146,Mexican,Salad,Soup,
4928,"Glendale, AZ",,33.6593322753906,-112.192832946777,Luana's Coffee Yard,False,$,5.0,20,Food Trucks,Coffee & Tea,,
4929,"Glendale, AZ",,33.597676,-112.20161,Burgers & Brews,False,$$,4.5,49,American (New),,,
4930,"Glendale, AZ",,33.626198,-112.186913,Kimmyz on Greenway Rock & Roll Bar & Grill,False,$,4.0,64,American (Traditional),Pubs,Music Venues,
4931,"Glendale, AZ",,33.6379551,-112.2236273,Leo's Island BBQ,False,$,4.5,460,Hawaiian,Barbeque,Seafood,
4932,"Glendale, AZ",,33.5962499,-112.2015591,Silver Q Hookah Lounge and Billiards,False,$$,4.5,20,Pool Halls,Hookah Bars,Lounges,
4933,"Glendale, AZ",,33.62533,-112.18663,Golden Dragon,False,$,3.5,78,Chinese,Noodles,Soup,
4934,"Glendale, AZ",,33.612542878459,-112.184929917722,Smashburger,False,$,3.0,139,Burgers,,,
4935,"Glendale, AZ",,33.60968,-112.22256,Ballpark Pizza and Subs,False,$,4.5,95,Pizza,Chicken Wings,Salad,
4936,"Glendale, AZ",,33.62427,-112.18615,Biryani and Bites,False,$,4.0,64,Indian,,,
4937,"Glendale, AZ",,33.6387241370576,-112.228609733284,The Habit Burger Grill,False,$,3.5,90,Burgers,Salad,Sandwiches,
4938,"Glendale, AZ",,33.5823562120919,-112.185986025107,Lenny's Burger Shop,False,$,3.5,146,Burgers,,,
4939,"Glendale, AZ",,33.611249,-112.186675,Chick-fil-A,False,$,4.0,43,Fast Food,,,
4940,"Glendale, AZ",,33.51386,-112.28358,East Coast Cheese Steaks,False,$$,4.5,23,Food Trucks,Cheesesteaks,,
4941,"Glendale, AZ",,33.6267143738743,-112.186785548721,Tony's Cocktail Lounge,False,$,4.0,37,Lounges,Cocktail Bars,,
4942,"Glendale, AZ",,33.63877,-112.21933,Mimi's Cafe,False,$$,3.0,201,Breakfast & Brunch,American (Traditional),French,
4943,"Glendale, AZ",,33.594428,-112.220875,Bomboba,False,$,3.5,283,Bubble Tea,Juice Bars & Smoothies,Ice Cream & Frozen Yogurt,
4944,"Nashville, TN",,36.1513871522975,-86.7966029393197,Hattie B's Chicken - Midtown,False,$$,4.5,4540,American (Traditional),Southern,Chicken Shop,
4945,"Nashville, TN",,36.1532075,-86.7836083,Biscuit Love: Gulch,False,$$,4.0,2926,Southern,Breakfast & Brunch,American (Traditional),
4946,"Nashville, TN",,36.151645,-86.781151,Peg Leg Porker,False,$$,4.5,2058,Barbeque,,,
4947,"Nashville, TN",,36.16225,-86.7757,The Stillery,False,$$,4.5,1682,American (New),Bars,Pizza,
4948,"Nashville, TN",,36.1591558720083,-86.7751615037647,Etch Restaurant,False,$$$,4.5,1083,American (New),,,
4949,"Nashville, TN",,36.1598191068257,-86.7746758460999,The Southern Steak & Oyster,False,$$,4.0,1932,Southern,Breakfast & Brunch,Steakhouses,
4950,"Nashville, TN",,36.1514,-86.77958,Arnold's Country Kitchen,False,$,4.5,868,Southern,Desserts,Comfort Food,
4951,"Nashville, TN",,36.15124,-86.79404,The Patterson House,False,$$,4.5,1037,Lounges,Cocktail Bars,,
4952,"Nashville, TN",,36.15681,-86.7698,CREMA,False,$$,4.5,827,Coffee & Tea,,,
4953,"Nashville, TN",,36.1606894036074,-86.7772081877316,Merchants,False,$$,4.0,1618,Burgers,American (Traditional),Steakhouses,
4954,"Nashville, TN",,36.1237424511334,-86.789593735582,Bartaco,False,$$,4.5,978,Mexican,Bars,,
4955,"Nashville, TN",,36.163211470035,-86.7804794147152,Puckett's Grocery & Restaurant,False,$$,4.0,2150,American (Traditional),Southern,,
4956,"Nashville, TN",,36.159295510211,-86.7747332490738,Bakersfield,False,$$,4.5,848,Tacos,Bars,,
4957,"Nashville, TN",,36.12057,-86.79091,Las Paletas Gourmet Popsicles,False,$,4.5,480,Ice Cream & Frozen Yogurt,Desserts,,
4958,"Nashville, TN",,36.15288,-86.79243,DeSano Pizza Bakery,False,$$,4.5,812,Pizza,,,
4959,"Nashville, TN",,36.136879,-86.8006744,Pancake Pantry,False,$$,4.0,1615,Breakfast & Brunch,Bakeries,,
4960,"Nashville, TN",,36.158383,-86.767779,Pinewood Social,False,$$,4.0,1366,Social Clubs,American (Traditional),Lounges,
4961,"Nashville, TN",,36.155242,-86.769862,Husk,False,$$$,4.0,1231,Southern,American (New),Cocktail Bars,
4962,"Nashville, TN",,36.164652,-86.778809,Skull's Rainbow Room,False,$$,4.5,590,Cocktail Bars,American (New),Seafood,
4963,"Nashville, TN",,36.1364116,-86.800725,Fido,False,$$,4.0,1090,Coffee & Tea,Breakfast & Brunch,Bakeries,
4964,"Nashville, TN",,36.161029,-86.778007,Robert's Western World,False,$,4.5,682,Music Venues,Dive Bars,American (Traditional),
4965,"Nashville, TN",,36.1267718311763,-86.7889895265798,Jeni's Splendid Ice Cream,False,$$,4.5,345,Ice Cream & Frozen Yogurt,Desserts,,
4966,"Nashville, TN",,36.12497,-86.78915,Urban Grub,False,$$,4.0,947,Southern,Seafood,Cocktail Bars,
4967,"Nashville, TN",,36.1567344665527,-86.7739715576172,Martin's Bar-B-Que Joint,False,$$,4.0,1269,Barbeque,,,
4968,"Nashville, TN",,36.1131973266602,-86.7677307128906,Sunflower Cafe,False,$$,4.5,435,Cafes,Vegetarian,Vegan,
4969,"Nashville, TN",,36.1576271057129,-86.7885437011719,Chauhan Ale & Masala House,False,$$,4.0,717,Indian,Southern,Bars,
4970,"Nashville, TN",,36.161954,-86.7743538,Acme Feed & Seed,False,$$,4.0,1388,Bars,American (Traditional),Sushi Bars,
4971,"Nashville, TN",,36.15573776397,-86.7858197497376,Kayne Prime,False,$$$$,4.0,758,Steakhouses,,,
4972,"Nashville, TN",,36.15124,-86.79404,The Catbird Seat,False,$$$$,4.5,342,American (New),,,
4973,"Nashville, TN",,36.14201,-86.77146,Gabby's Burgers,False,$,4.5,446,Burgers,,,
4974,"Nashville, TN",,36.1524065426062,-86.7836689984011,Burger Republic,False,$$,4.5,585,Sports Bars,Pubs,Burgers,
4975,"Nashville, TN",,36.151356,-86.79772,The Row,False,$$,4.0,1140,Southern,Pubs,,
4976,"Nashville, TN",,36.1246245774321,-86.7897936336667,Frothy Monkey,False,$,4.0,631,Coffee & Tea,Sandwiches,,
4977,"Nashville, TN",,36.12284,-86.78982,Edley's Bar-B-Que,False,$$,4.0,810,Barbeque,,,
4978,"Nashville, TN",,36.15091,-86.797,Tavern,False,$$,4.0,1032,American (New),Cocktail Bars,Sports Bars,
4979,"Nashville, TN",,36.14986,-86.77948,Party Fowl,False,$$,4.0,914,Southern,Sports Bars,Breakfast & Brunch,
4980,"Nashville, TN",,36.16265,-86.77597,Mike's Ice Cream,False,$,4.5,466,Ice Cream & Frozen Yogurt,Coffee & Tea,,
4981,"Nashville, TN",,36.1258702942836,-86.7887662942981,Five Daughters Bakery 12south,False,$$,4.0,544,Donuts,Bakeries,,
4982,"Nashville, TN",,36.1550068,-86.7847985,Milk and Honey Nashville,False,$$,4.0,841,American (New),Breakfast & Brunch,,
4983,"Nashville, TN",,36.16103,-86.778,Jack's Bar-B-Que,False,$$,3.5,1360,Barbeque,Southern,,
4984,"Nashville, TN",,36.11781,-86.796567,Martin's Bar-B-Que Joint,False,$$,4.0,669,Barbeque,,,
4985,"Nashville, TN",,36.1590990661171,-86.7750539508915,The Farm House,False,$$,4.0,719,Southern,American (New),,
4986,"Nashville, TN",,36.12933,-86.77861,The Smiling Elephant,False,$$,4.0,484,Thai,Chinese,Seafood,
4987,"Nashville, TN",,36.15347,-86.79584,Americano - Freestyle Tapas Bar,False,$$,4.5,410,Tapas Bars,Breakfast & Brunch,,
4988,"Nashville, TN",,36.12158,-86.79057,Burger Up,False,$$,4.0,770,American (New),Burgers,,
4989,"Nashville, TN",,36.14271,-86.79167,Barcelona Wine Bar,False,$$,4.5,279,Tapas Bars,Wine Bars,Spanish,
4990,"Nashville, TN",,36.13176,-86.77856,8th & Roast,False,$,4.5,215,Coffee & Tea,Cafes,,
4991,"Nashville, TN",,36.1290083208725,-86.777565140788,Hattie B's Chicken - Melrose,False,$$,4.5,335,Southern,American (Traditional),Chicken Wings,
4992,"Nashville, TN",,36.1212469,-86.790155,Epice,False,$$,4.5,342,Lebanese,,,
4993,"Nashville, TN",,36.164,-86.78115,Frothy Monkey,False,$$,4.0,673,American (New),Breakfast & Brunch,Sandwiches,
4994,"Houston, TX",,29.73843,-95.38048,The Breakfast Klub,False,$$,4.5,3841,Breakfast & Brunch,Southern,,
4995,"Houston, TX",,29.742755,-95.379845,JINYA Ramen Bar,False,$$,4.5,2612,Ramen,,,
4996,"Houston, TX",,29.7483,-95.38828,Baby Barnaby's,False,$,4.5,1231,Breakfast & Brunch,American (Traditional),,
4997,"Houston, TX",,29.770945,-95.372068,Stanton's City Bites,False,$,4.5,1009,Burgers,American (Traditional),Sandwiches,
4998,"Houston, TX",,29.7531384239378,-95.3802139853275,Oporto Fooding House & Wine,False,$$,4.5,818,Tapas/Small Plates,Portuguese,Wine Bars,
4999,"Houston, TX",,29.73492,-95.37477,Axelrad,False,$$,4.5,854,Beer Gardens,Beer Bar,Music Venues,
5000,"Houston, TX",,29.763046,-95.3615717,Hearsay Market Square,False,$$,4.0,1584,American (New),Gastropubs,Cocktail Bars,
5001,"Houston, TX",,29.771458,-95.34779,Saint Arnold Brewing Company,False,$,4.5,677,Brewpubs,American (New),Beer Gardens,
5002,"Houston, TX",,29.75773,-95.36496,Bombay Pizza,False,$$,4.0,1049,Pizza,Indian,Vegetarian,
5003,"Houston, TX",,29.7505917766388,-95.3753622367706,Gyu-Kaku Japanese BBQ,False,$$,4.0,1206,Japanese,Barbeque,Tapas Bars,
5004,"Houston, TX",,29.7570194980525,-95.3581523895264,Vic & Anthony's Steakhouse,False,$$$,4.0,822,Steakhouses,American (New),,
5005,"Houston, TX",,29.75179,-95.35552,Huynh Restaurant,False,$$,4.0,794,Vietnamese,,,
5006,"Houston, TX",,29.745506,-95.3768966,Les Givral's Sandwich & Café,False,$,4.0,1128,Vietnamese,Sandwiches,,
5007,"Houston, TX",,29.735367,-95.374622,Luigi's Pizzeria,False,$$,4.0,1005,Pizza,,,
5008,"Houston, TX",,29.73431,-95.38741,Ono Poke,False,$$,4.5,689,Poke,Hawaiian,,
5009,"Houston, TX",,29.7501531437211,-95.3561897076783,SeaSide Poke,False,$$,4.5,353,Poke,Hawaiian,,
5010,"Houston, TX",,29.7569013,-95.3424027,The Original Ninfa's on Navigation,False,$$,4.0,1197,Mexican,Tex-Mex,,
5011,"Houston, TX",,29.739003,-95.380113,Diced Poke,False,$$,5.0,336,Hawaiian,Poke,,
5012,"Houston, TX",,29.78193,-95.38735,Ritual,False,$$,4.0,1164,Southern,American (New),,
5013,"Houston, TX",,29.76038,-95.36162,Conservatory,False,$$,4.5,447,Food Court,Beer Gardens,,
5014,"Houston, TX",,29.7620117022974,-95.3664868883606,The Blue Fish Bayou Place,False,$$,4.0,790,Sushi Bars,Japanese,Asian Fusion,
5015,"Houston, TX",,29.75882,-95.36315,Flying Saucer Draught Emporium,False,$$,4.0,682,Venues & Event Spaces,Gastropubs,,
5016,"Houston, TX",,29.7586713680944,-95.3505267137113,Tout Suite,False,$$,3.5,1315,Cafes,Coffee & Tea,Desserts,
5017,"Houston, TX",,29.7383884,-95.3798736,Tacos A Go Go,False,$,4.0,832,Mexican,Tex-Mex,,
5018,"Houston, TX",,29.7634662971423,-95.3606901858526,La Calle Tacos,False,$,4.5,417,Tacos,Breakfast & Brunch,Sports Bars,
5019,"Houston, TX",,29.754551,-95.3582,Xochi,False,$$,4.0,550,Mexican,Breakfast & Brunch,Bars,
5020,"Houston, TX",,29.74551,-95.3520999,Nancy's Hustle,False,$$,4.5,350,American (New),Tapas/Small Plates,Modern European,
5021,"Houston, TX",,29.7887995448524,-95.388083953373,BCK,False,$$,4.5,534,American (New),Cocktail Bars,Breakfast & Brunch,
5022,"Houston, TX",,29.7451191,-95.3774719,Pho Saigon,False,$,4.0,863,Vietnamese,Soup,,
5023,"Houston, TX",,29.761395,-95.362598,Frank's Pizza,False,$,4.0,676,Pizza,,,
5024,"Houston, TX",,29.76788,-95.380766,Catalina Coffee,False,$,4.0,656,Coffee & Tea,,,
5025,"Houston, TX",,29.7414294032242,-95.3795076380634,Wooster's Garden,False,$$,4.5,476,Cocktail Bars,Beer Gardens,,
5026,"Houston, TX",,29.754284,-95.341073,Moon Tower Inn,False,$$,4.0,732,Dive Bars,Hot Dogs,Beer Gardens,
5027,"Houston, TX",,29.7429008483887,-95.3814392089844,Brennan's of Houston,False,$$$,4.0,680,Cajun/Creole,Steakhouses,American (Traditional),
5028,"Houston, TX",,29.7634727117342,-95.3621543826332,La Fisheria,False,$$,4.0,416,Seafood,Mexican,Breakfast & Brunch,
5029,"Houston, TX",,29.74128,-95.3738599,13 Celsius,False,$$,4.5,394,Wine Bars,,,
5030,"Houston, TX",,29.76045,-95.36169,Prohibition Theatre,False,$$$,4.0,520,American (New),Seafood,Dinner Theater,
5031,"Houston, TX",,29.74512,-95.37747,Luna Y Sol Mexican Grill,False,$,4.0,523,Mexican,Breakfast & Brunch,Cocktail Bars,
5032,"Houston, TX",,29.74806,-95.38634,Pepper Twins,False,$$,4.0,564,Szechuan,Pan Asian,,
5033,"Houston, TX",,29.7609231985565,-95.3619832545519,Local Foods,False,$$,4.5,203,Sandwiches,Cocktail Bars,Breakfast & Brunch,
5034,"Houston, TX",,29.79107,-95.386608,A 2nd Cup,False,$,4.5,350,Coffee & Tea,Cafes,,
5035,"Houston, TX",,29.749827,-95.356385,Rodeo Goat,False,$$,4.5,373,Burgers,Bars,,
5036,"Houston, TX",,29.75005,-95.38382,Lankford Grocery,False,$,4.0,660,Grocery,Diners,American (Traditional),
5037,"Houston, TX",,29.78741,-95.38797,Good Dog Houston - Heights,False,$,4.0,593,Hot Dogs,,,
5038,"Houston, TX",,29.7521019589688,-95.3747399760931,District 7 Grill,False,$$,4.0,508,Breakfast & Brunch,American (Traditional),Tapas/Small Plates,
5039,"Houston, TX",,29.76807,-95.37628,B&B Butchers & Restaurant,False,$$$,3.5,845,Butcher,Steakhouses,Cocktail Bars,
5040,"Houston, TX",,29.75036,-95.3747099,Dögarz Döner,False,$,4.5,325,Mediterranean,Turkish,German,
5041,"Houston, TX",,29.76753,-95.37655,Gus's World Famous Fried Chicken,False,$,4.0,408,Southern,Chicken Shop,Comfort Food,
5042,"Houston, TX",,29.79058,-95.38753,Liberty Kitchen & Oyster Bar,False,$$,3.5,1033,American (New),Seafood,Bars,
5043,"Chicago, IL",,41.884176,-87.6479440725005,Girl & the Goat,False,$$$,4.5,8039,American (New),Bakeries,Coffee & Tea,
5044,"Chicago, IL",,41.9134194160823,-87.6482384681229,Alinea,False,$$$$,4.5,2003,American (New),Modern European,,
5045,"Chicago, IL",,41.918984,-87.648687,Cafe Ba-Ba-Reeba!,False,$$,4.0,3709,Spanish,Tapas Bars,Venues & Event Spaces,
5046,"Chicago, IL",,41.92187,-87.664486,Pequod's Pizzeria,False,$$,4.0,5249,Pizza,,,
5047,"Chicago, IL",,41.9103256994423,-87.6760850295053,Piece Brewery and Pizzeria,False,$$,4.0,3409,Pizza,Breweries,,
5048,"Chicago, IL",,41.8846460590586,-87.6484126982138,Little Goat Diner,False,$$,4.0,4208,Diners,,,
5049,"Chicago, IL",,41.909095,-87.677829,The Violet Hour,False,$$,4.0,2100,American (New),Cocktail Bars,,
5050,"Chicago, IL",,41.89235,-87.66198,Nini's Deli,False,$,5.0,754,Sandwiches,Empanadas,Coffee & Tea,
5051,"Chicago, IL",,41.9154815714051,-87.6850729673014,Irazú Costa Rican Restaurant,False,$$,4.0,1995,Latin American,,,
5052,"Chicago, IL",,41.8955051374998,-87.6915407180786,Kai Zan,False,$$$,4.5,907,Asian Fusion,Japanese,Sushi Bars,
